EdgeID,SourceAccountId,TargetAccountId,Timestamp,Amount Sent,Sent Currency,Amount Received,Receiving Currency,Payment Format,Is Laundering
358,650,651,98110,389923.26,4,389923.26,4,0,0
1799,3231,3232,98290,13696.35,0,13696.35,0,3,0
1530,2750,2751,98350,7507.93,0,7507.93,0,0,0
3049,5411,5412,98350,6.49,4,6.49,4,1,0
4048,3486,3487,98530,85.58,3,85.58,3,0,0
2837,5054,5055,98590,6603.88,11,6603.88,11,2,0
4194,7377,6505,98650,252834.26,3,252834.26,3,2,0
3845,6780,6781,98830,222.23,2,222.23,2,2,0
2021,3623,3624,98890,162.17,0,162.17,0,0,0
657,1194,1195,99010,382.24,1,382.24,1,1,0
2600,4641,4642,99010,1525.79,1,1525.79,1,4,0
2533,4525,4526,99310,209239.44,1,209239.44,1,0,0
1264,2282,2283,99310,25.74,1,25.74,1,0,0
3188,5653,5654,99370,623.85,2,623.85,2,3,0
4715,8273,8274,99430,616.73,0,616.73,0,0,0
2836,70,5053,99490,10558.04,1,10558.04,1,2,0
211,385,386,99490,330801.87,0,330801.87,0,0,0
3724,6575,6576,99610,75.35,1,75.35,1,3,0
1104,1995,1995,99790,12033.22,1,67945.57,14,0,0
4601,8076,8077,99790,83.2,1,83.2,1,2,0
662,1204,1205,100150,22105.67,12,22105.67,12,3,0
2920,5192,5193,100270,88581.89,2,88581.89,2,3,0
4799,592,8419,100450,2621.13,1,2621.13,1,3,0
4683,8220,8221,100510,321.36,4,321.36,4,3,0
4506,7909,7910,100810,84.02,1,84.02,1,2,0
3600,6356,3874,100870,11868.62,5,11868.62,5,2,0
3728,6259,6583,100990,337.78,1,337.78,1,2,0
5171,1270,9062,101050,415.0,13,415.0,13,3,0
910,1644,1645,101350,47735.46,0,47735.46,0,2,0
2984,5298,5299,101470,39.4,1,39.4,1,0,0
704,1277,1278,101530,96586.62,8,96586.62,8,2,0
1316,2376,2377,101650,2111.64,1,2111.64,1,0,0
2232,18,3990,101650,1311.61,0,1311.61,0,3,0
2224,3975,3976,101710,1171.5,1,1171.5,1,0,0
2506,4478,4479,101770,4296.21,6,4296.21,6,3,0
1433,2581,2582,101890,1661455.54,5,1661455.54,5,2,0
188,345,346,101890,54048.23,12,54048.23,12,2,0
525,951,952,102010,364.17,0,364.17,0,0,0
1226,660,661,102070,349.54,1,349.54,1,4,0
276,502,503,102130,209.84,1,209.84,1,2,0
2632,4695,4696,102250,150.73,2,150.73,2,2,0
3638,6423,6424,102310,158.85,1,158.85,1,0,0
3564,6294,6295,102430,10.43,1,10.43,1,3,0
3386,5997,5998,102430,9277.06,2,9277.06,2,2,0
2248,4017,4018,102490,16683.33,1,16683.33,1,2,0
1634,2932,2933,102610,1920.04,6,1920.04,6,2,0
868,1571,1572,102670,2159220.44,7,2159220.44,7,3,0
4484,7873,7874,102850,159.98,2,159.98,2,2,0
4452,7815,7816,102850,557.43,1,557.43,1,0,0
346,70,628,102910,17182.1,1,17182.1,1,3,0
3924,6916,6462,103030,92.12,5,92.12,5,3,0
680,1236,1237,103390,15754.71,1,15754.71,1,2,0
3255,70,5763,103390,30.5,1,30.5,1,2,0
4922,8627,8628,103450,360.99,6,360.99,6,3,0
1857,3331,3332,103630,27553.46,1,27553.46,1,3,0
3673,6486,6487,103810,47.16,0,47.16,0,2,0
4957,8685,8686,103870,6772.5,5,6772.5,5,2,0
1518,2729,2730,103990,4808.94,0,4808.94,0,3,0
83,155,156,104110,100868.54,0,100868.54,0,1,0
422,768,769,104170,0.13,11,2e-06,10,4,0
1230,70,2224,104230,663.66,1,663.66,1,1,0
1458,2623,2624,104290,42.99,6,42.99,6,3,0
5122,8316,8317,104290,841414.59,3,841414.59,3,3,0
3958,1585,6976,104290,962882.37,11,962882.37,11,2,0
72,18,134,104350,121.91,0,121.91,0,2,0
1789,1049,1050,104470,178996.87,0,178996.87,0,2,0
387,703,704,104650,21264936.01,7,21264936.01,7,2,0
1309,2363,2364,104650,573.87,1,573.87,1,3,0
32,58,59,104710,186.46,0,186.46,0,3,0
3938,6939,6940,105430,398421.07,3,398421.07,3,1,0
3297,5838,5839,105430,23424.18,13,23424.18,13,0,0
1773,3186,533,105610,10965.71,0,10965.71,0,3,0
2300,4107,4108,105610,699.64,1,699.64,1,2,0
854,1548,1549,105730,43.5,1,43.5,1,1,0
1118,2022,2023,105790,1856.49,13,1856.49,13,3,0
144,267,268,106030,2686.38,1,2686.38,1,0,0
191,351,352,106510,4189.18,0,4189.18,0,2,0
2015,3613,3614,106750,32.59,0,32.59,0,2,0
3429,6068,6069,106810,2460.56,0,2460.56,0,3,0
462,843,844,107050,86.94,4,86.94,4,3,0
402,732,733,107170,890.42,1,890.42,1,3,0
577,1045,1046,107170,484.57,6,484.57,6,2,0
666,1212,1213,107170,657864.67,0,657864.67,0,2,0
4402,318,7726,107350,563598.77,2,563598.77,2,1,0
2463,4397,4398,107410,32164.55,8,32164.55,8,3,0
3317,5873,5874,107530,4979.15,0,4979.15,0,3,0
3380,5986,5987,107530,27199.09,12,27199.09,12,2,0
1900,3407,3408,107710,10831.41,0,10831.41,0,0,0
4142,18,7288,107770,7190.41,0,7190.41,0,3,0
4236,7443,7444,107890,715040.22,0,715040.22,0,1,0
2481,4430,4431,107950,2941.76,5,2941.76,5,2,0
2595,4631,4632,108130,0.284493,10,0.284493,10,6,0
2886,1437,5138,108190,11905.15,6,11905.15,6,2,0
4260,7485,7486,108310,333.36,2,333.36,2,0,0
2922,5196,5197,108550,1260.1,13,1260.1,13,2,0
2270,4055,4056,108790,356.99,1,356.99,1,0,0
2435,4345,4346,108970,48714.26,9,48714.26,9,0,0
1898,3404,3405,108970,9184.79,1,9184.79,1,3,0
4170,7335,7336,109030,31062.44,14,31062.44,14,2,0
2393,4274,4275,109090,4618.86,1,4618.86,1,2,0
2322,4145,4146,109270,0.000133,10,0.000133,10,6,0
2229,3984,3985,109390,71966.56,3,71966.56,3,3,0
3911,6894,6895,109630,9181.84,1,9181.84,1,2,0
1384,2496,2497,109630,28658.48,3,28658.48,3,1,0
3343,5919,5920,109690,28352.77,0,28352.77,0,2,0
2097,3753,3754,109690,2876.34,1,2876.34,1,0,0
4828,8466,8467,109870,3936.87,3,3936.87,3,2,0
1703,3056,3057,110050,598733.56,8,598733.56,8,2,0
4766,8360,8361,110110,1333.55,0,1333.55,0,3,0
3758,6635,6636,110170,0.09,1,0.09,1,3,0
4588,8053,8054,110170,2.09,1,2.09,1,4,0
3336,5905,5906,110410,12828.04,0,12828.04,0,0,0
4663,8186,8187,110590,54160.52,8,54160.52,8,3,0
4792,8407,8408,110770,14339.61,8,14339.61,8,0,0
341,619,620,110830,30680.38,1,30680.38,1,0,0
2144,70,3836,110890,14645.58,1,14645.58,1,3,0
2032,3642,3643,110950,719.27,9,719.27,9,3,0
4809,1605,1606,111070,1280469.64,11,1280469.64,11,2,0
5062,1585,8874,111070,88876.8,11,88876.8,11,2,0
3141,70,5572,111250,47716.48,1,47716.48,1,1,0
1261,70,2278,111430,227.5,1,227.5,1,3,0
1668,2992,2993,111490,246.35,0,246.35,0,2,0
1673,1045,3002,111490,2947.36,6,2947.36,6,3,0
19,33,34,111730,598.01,6,598.01,6,2,0
4925,1076,8633,111850,53744.4,14,53744.4,14,3,0
1400,2524,2525,111910,1411.89,1,1411.89,1,1,0
2717,4840,4841,111970,213273.41,12,213273.41,12,0,0
1278,2306,2307,112030,6000.46,8,6000.46,8,0,0
4515,7923,7924,112210,95.85,0,95.85,0,3,0
1632,2928,2929,112270,2747.58,1,2747.58,1,0,0
619,1122,1123,112390,2388.48,0,2388.48,0,2,0
3189,5655,5656,112450,201.36,1,201.36,1,3,0
811,1469,1470,112510,9276.04,1,9276.04,1,2,0
1930,3464,3465,112510,297.29,1,297.29,1,0,0
1294,2335,2336,112630,292.61,1,292.61,1,2,0
2635,4700,4701,112690,22531.39,1,22531.39,1,2,0
1976,70,3543,112690,383113.69,1,383113.69,1,1,0
2797,318,4982,112750,29096.35,2,29096.35,2,1,0
2101,3761,3762,112870,12598.79,9,12598.79,9,3,0
4002,7055,7056,113110,2107.46,0,2107.46,0,3,0
592,1072,1073,113170,617.99,1,617.99,1,2,0
3574,6311,6312,113230,40.19,0,40.19,0,4,0
3360,1270,5950,113350,8248.66,13,8248.66,13,3,0
1364,2461,2462,113410,410.52,1,410.52,1,1,0
939,1696,1697,113410,16200.63,0,16200.63,0,2,0
911,1646,1647,113470,24.34,1,24.34,1,2,0
4200,7385,7386,113530,2670.29,0,2670.29,0,2,0
4953,8677,8678,113710,330.43,1,330.43,1,4,0
956,1727,1728,113770,578.3,5,578.3,5,2,0
3240,5736,5737,113770,472250.48,11,472250.48,11,2,0
5107,8952,8953,114190,5081.81,1,5081.81,1,2,0
3601,6357,6358,114190,60.3,0,60.3,0,3,0
2108,3772,3773,114250,24258.7,5,24258.7,5,1,0
2174,454,3889,114490,3723.11,4,3723.11,4,2,0
4158,7314,7315,114610,173.31,1,173.31,1,1,0
3981,7017,7018,114670,352.98,1,352.98,1,0,0
241,440,441,114970,372.72,14,372.72,14,4,0
2006,3598,3599,115090,190.3,1,190.3,1,2,0
10,6,7,115210,9270.55,1,9270.55,1,0,1
4720,8282,8283,115330,1097748.5,1,1097748.5,1,2,0
1525,2740,2741,115330,1517.15,12,1517.15,12,1,0
1917,3439,3440,115450,23700.83,3,23700.83,3,2,0
3158,5600,5601,115570,257820.11,0,257820.11,0,0,0
3331,454,5896,115570,16665.85,4,16665.85,4,2,0
1034,1585,1867,115690,10667.81,11,10667.81,11,2,0
4897,8584,8585,115750,395.29,1,395.29,1,3,0
4595,8066,8067,115990,641.24,1,641.24,1,2,0
3502,6189,6190,116050,449.2,0,449.2,0,3,0
2592,4626,4627,116350,300.56,0,300.56,0,3,0
2372,4237,4238,116530,5196.44,1,5196.44,1,2,0
3627,5927,6405,116650,1738.97,4,1738.97,4,3,0
1862,3340,3341,116830,264.07,5,264.07,5,1,0
3046,5406,5407,116890,25785.45,1,25785.45,1,3,0
1781,3199,3200,117190,277.58,2,277.58,2,3,0
2825,5034,5035,117370,4812.8,1,4812.8,1,0,0
165,305,305,117430,1903.57,4,1903.57,4,3,0
2839,5058,5059,117550,29.22,0,29.22,0,3,0
4797,454,8417,117670,1431.16,4,1431.16,4,2,0
3253,5759,5760,117850,6970.21,1,6970.21,1,2,0
2659,70,4741,117850,447.86,1,447.86,1,2,0
3839,70,6770,118030,4223.28,1,4223.28,1,1,0
3346,5924,5925,118090,116.59,1,116.59,1,0,0
2554,4563,4564,118150,258.55,1,258.55,1,2,0
232,425,426,118330,1738.29,0,1738.29,0,0,0
758,1371,1372,118810,14181.56,1,14181.56,1,3,0
3285,5817,5818,118990,1488.9,1,1488.9,1,2,0
3828,6259,6756,119050,23150.23,1,23150.23,1,3,0
4131,7268,7269,119230,15187.42,6,15187.42,6,2,0
1774,1585,3187,119290,622981.05,11,622981.05,11,2,0
3193,5661,5662,119410,67160.44,1,67160.44,1,1,0
3248,5751,5752,119530,2827.85,6,2827.85,6,3,0
202,370,370,119590,0.007588,10,0.007588,10,6,0
4102,7217,7218,119650,96.91,0,96.91,0,1,0
4010,7071,7072,119710,107.25,1,107.25,1,2,0
1788,3212,3213,119710,533.58,9,533.58,9,2,0
169,312,313,119890,25.23,1,25.23,1,4,0
1492,2684,2685,119890,574.34,0,574.34,0,3,0
1113,2012,2013,119950,256.6,13,256.6,13,2,0
3407,6032,6033,120190,1657.15,2,1657.15,2,2,0
3951,6963,6964,120190,10306.85,1,10306.85,1,3,0
362,658,659,120430,44900.73,8,44900.73,8,2,0
3646,6439,6440,120430,13.31,4,13.31,4,1,0
5021,8800,8801,120790,1119.98,11,1119.98,11,3,0
185,339,340,120850,41118.84,7,41118.84,7,3,0
3306,5853,5854,120850,6464.49,1,6464.49,1,2,0
1098,1984,1985,120970,626.52,0,626.52,0,2,0
839,1520,1521,121090,1953.93,1,1953.93,1,0,0
1131,2045,2046,121150,88.27,1,88.27,1,2,0
2858,70,5091,121210,1116.8,1,1116.8,1,3,0
2653,4731,4732,121210,100692.49,3,100692.49,3,3,0
3054,5420,5421,121330,21089.69,8,21089.69,8,2,0
3749,6620,6621,121450,202.74,0,202.74,0,2,0
4094,7202,5585,121690,1638.0,1,1638.0,1,2,0
5003,8767,8768,121750,28172.77,1,28172.77,1,3,0
1794,3221,3222,121810,721.74,0,721.74,0,3,0
1554,2791,2792,121810,457.02,0,457.02,0,0,0
4419,7757,7758,121870,6.14,4,6.14,4,1,0
888,1609,1610,121930,533.31,0,533.31,0,2,0
508,921,922,122050,123.24,1,123.24,1,3,0
2559,4572,4573,122110,319.19,6,319.19,6,1,0
5175,2639,9067,122110,6.18,4,6.18,4,1,0
3338,5909,5910,122170,1047379.5,3,1047379.5,3,3,0
3073,5455,5456,122410,436.82,0,436.82,0,2,0
1183,2141,2142,122710,2972.34,0,2972.34,0,2,0
3735,6594,6595,122710,718.49,0,718.49,0,2,0
3137,5564,5565,122770,485.12,2,485.12,2,3,0
1547,194,194,122890,401.19,11,59.9,1,0,0
3064,5438,5439,122890,28522.94,13,28522.94,13,2,0
1461,2629,2630,122950,2697.79,1,2697.79,1,3,0
2442,4358,4359,123310,1660.2,13,1660.2,13,2,0
4154,7309,7310,123430,485.8,1,485.8,1,4,0
3224,5711,5712,123490,33383.03,1,33383.03,1,2,0
342,621,622,123670,1203.98,0,1203.98,0,0,0
3277,5803,5804,123670,23939.56,0,23939.56,0,3,0
517,70,936,123790,49.19,1,49.19,1,1,0
3955,6971,6972,123850,0.1031,10,0.1031,10,6,0
1170,2117,2118,123910,726.94,4,726.94,4,3,0
4969,8706,8707,124030,934.77,14,934.77,14,3,0
3682,3385,3386,124030,31543.68,12,31543.68,12,3,0
151,281,282,124210,313.17,1,313.17,1,3,0
659,1198,1199,124390,625141.68,0,625141.68,0,2,0
367,667,668,124450,68.78,13,68.78,13,0,0
4763,8355,8356,124630,11785.81,1,11785.81,1,2,0
3798,6705,6706,124750,5059.1,3,5059.1,3,3,0
4228,1467,7431,124810,20.46,1,20.46,1,2,0
321,585,586,124990,160.2,1,160.2,1,2,0
2655,318,4735,125170,630.46,2,630.46,2,1,0
2402,4288,4289,125230,761.81,4,761.81,4,2,0
1154,2086,2087,125290,301.47,1,301.47,1,3,0
4349,7636,7637,125410,8437.6,5,8437.6,5,3,0
4355,7645,7646,125590,324.27,0,324.27,0,4,0
1380,2488,2489,125650,341.27,1,341.27,1,2,0
67,125,126,125710,188.85,0,188.85,0,2,0
3832,3466,6763,125710,81831.92,3,81831.92,3,1,0
4619,8109,8110,125770,424.15,2,424.15,2,1,0
2446,4366,4367,126010,234.0,1,234.0,1,0,0
2189,3916,3917,126190,242630.56,1,242630.56,1,1,0
1372,2474,2475,126250,11526.43,0,11526.43,0,2,0
1028,1856,1857,126250,151.82,0,151.82,0,2,0
5029,8814,8815,126310,31.079382,10,31.079382,10,6,0
4224,7424,7425,126370,4195.65,0,4195.65,0,2,0
388,705,706,126610,273.5,0,273.5,0,2,0
4382,318,7692,126910,6421.51,2,6421.51,2,2,0
3197,52,5668,127030,48515.18,8,48515.18,8,3,0
3433,6074,6075,127390,3.21926,10,3.21926,10,6,0
2670,4761,4762,127450,261.85,6,261.85,6,0,0
3562,6291,6292,127570,144.04,0,144.04,0,2,0
4460,70,7830,127570,10461.69,1,10461.69,1,2,0
1197,2168,2169,127690,755.2,11,755.2,11,2,0
12,22,23,127750,497.21,4,497.21,4,3,0
3139,5568,5569,127750,4082.96,2,4082.96,2,0,0
3527,6232,6233,127750,542871.45,9,542871.45,9,2,0
2901,5163,5164,127870,56593.38,0,56593.38,0,2,0
3443,6091,6092,127930,175.69,0,175.69,0,2,0
1850,3319,3320,127990,428338.71,8,428338.71,8,3,0
846,1533,1534,128050,991.42,1,991.42,1,2,0
2760,4916,4916,128110,234075.21,12,234075.21,12,2,0
590,1068,1069,128230,75634.68,8,75634.68,8,1,0
983,1777,1778,128290,12524.81,0,12524.81,0,2,0
2451,4376,4377,128290,792.94,0,792.94,0,2,0
521,943,944,128410,226.76,0,226.76,0,2,0
4536,7960,7961,128530,4027249.29,1,4027249.29,1,2,0
5125,8983,8984,128530,248.67,13,248.67,13,3,0
756,1367,1368,128770,229.91,1,229.91,1,2,0
1943,3474,3488,128770,2799.54,9,2799.54,9,2,0
4087,7193,7194,128770,510081.69,12,510081.69,12,3,0
5086,8917,8918,128770,17371.73,0,17371.73,0,1,0
4476,7859,7860,129070,226.49,1,226.49,1,3,0
4933,8646,8647,129130,19975.54,2,19975.54,2,2,0
1987,3561,3562,129310,0.204898,10,0.204898,10,6,0
2698,4808,4809,129490,9434.58,1,9434.58,1,2,0
2166,1068,1069,129550,31790.6,8,31790.6,8,4,0
1105,1996,1997,129790,142.94,1,142.94,1,1,0
2578,4601,4602,129910,9.59,1,9.59,1,2,0
6,1,0,130270,25324.89,0,25324.89,0,0,1
375,682,683,130450,355030.02,0,355030.02,0,1,0
2524,4509,4510,130750,426.37,6,426.37,6,3,0
4494,845,7890,131110,216.84,5,216.84,5,2,0
1741,3124,3125,131230,1386.16,1,1386.16,1,2,0
4191,7373,7374,131290,16843.34,11,16843.34,11,2,0
4329,7604,7605,131530,118907.85,11,118907.85,11,2,0
4929,1661,8639,131890,1960.95,12,1960.95,12,3,0
13,12,13,132010,10510.13,1,10510.13,1,0,1
1432,2579,2580,132010,1336.55,0,1336.55,0,2,0
4906,8600,8601,132130,17986.35,1,17986.35,1,2,0
2034,3646,3647,132250,43.33,1,43.33,1,0,0
558,1011,1012,132250,1943.17,0,1943.17,0,2,0
5022,8802,8803,132250,7998.32,1,7998.32,1,3,0
996,1801,1802,132310,582.64,5,582.64,5,2,0
2997,2240,2241,132430,47.21,0,47.21,0,3,0
1772,3184,3185,132730,1035.34,11,1035.34,11,3,0
3031,5381,5382,133090,108718.4,5,108718.4,5,2,0
4701,8249,8250,133210,12434.63,5,12434.63,5,2,0
477,868,869,133270,464.48,11,464.48,11,2,0
2654,4733,4734,133450,733.22,0,733.22,0,3,0
1159,2095,2096,133510,27.06,1,27.06,1,0,0
2517,4496,4497,133750,3823.0,1,3823.0,1,2,0
2507,4480,4481,133870,2986.89,0,2986.89,0,1,0
45,82,83,134050,63715.41,3,63715.41,3,2,0
2970,5273,5274,134590,675.52,1,675.52,1,3,0
2567,4584,4585,134650,38.5,1,38.5,1,0,0
3152,1076,5590,135310,10548.1,14,10548.1,14,1,0
1544,2775,2776,135370,754858.46,8,754858.46,8,2,0
5114,8965,8966,135370,127.78,1,127.78,1,2,0
1416,2552,2553,135370,13677.1,1,13677.1,1,3,0
2273,4060,4061,135430,349.16,13,349.16,13,2,0
4440,7795,7796,135670,98.95,1,98.95,1,3,0
2279,4070,4071,135790,1427.27,2,1427.27,2,2,0
4223,353,7423,135970,16.85,9,16.85,9,3,0
3678,6493,6494,135970,36.28,1,36.28,1,1,0
282,513,514,136150,7118.89,1,7118.89,1,3,0
2209,3952,3953,136210,3962.09,0,3962.09,0,1,0
1595,2864,2865,136270,3219.83,1,3219.83,1,4,0
994,1797,1798,136330,37.92,1,37.92,1,1,0
1790,70,3214,136330,11037.75,1,11037.75,1,3,0
4662,8184,8185,136330,1688.38,1,1688.38,1,2,0
2066,3699,3700,136450,10857.98,0,10857.98,0,2,0
1729,3103,3104,136570,1116.75,2,1116.75,2,2,0
3274,5797,5798,136870,30.38,1,30.38,1,4,0
4486,70,7877,136990,70.76,1,70.76,1,1,0
1379,70,2487,137230,6177.67,1,6177.67,1,2,0
4771,8369,8370,137290,1719.28,1,1719.28,1,3,0
3774,6663,6664,137410,166.34,0,166.34,0,2,0
2543,4541,4542,137890,833694.99,1,833694.99,1,4,0
4525,7943,7944,137950,137.23,1,137.23,1,3,0
4612,8097,8098,138070,1513.78,5,1513.78,5,2,0
254,463,464,138130,1378.19,11,1378.19,11,3,0
848,1536,1537,138250,3733.39,0,3733.39,0,3,0
3057,5426,5427,138430,1336.9,1,1336.9,1,2,0
4504,7905,7906,138790,1278.8,0,1278.8,0,2,0
2320,4142,4143,139090,665.19,0,665.19,0,0,0
4475,7857,7858,139090,14965.66,1,14965.66,1,0,0
3469,6133,6134,139390,3023.41,1,3023.41,1,2,0
1148,2075,2076,139450,763.3,1,763.3,1,2,0
2121,3794,3795,139510,435.67,6,435.67,6,0,0
4932,8644,8645,139690,12589.97,1,12589.97,1,3,0
5153,9034,9035,139870,16239.51,1,16239.51,1,1,0
4391,7707,7708,140050,766588.06,0,766588.06,0,2,0
3140,5570,5571,140050,35334.63,1,35334.63,1,4,0
1390,2506,2507,140290,392.9,13,392.9,13,2,0
1845,3310,3311,140350,1331.84,1,1331.84,1,2,0
3929,6924,6925,140410,105.18,5,105.18,5,2,0
4221,7420,7421,140590,703.89,1,703.89,1,2,0
737,1336,1337,140650,207.59,0,207.59,0,2,0
772,1396,1397,140770,295.27,1,295.27,1,2,0
3970,6996,6997,140830,378.18,13,378.18,13,2,0
1359,2451,2452,141190,1273.22,4,1273.22,4,2,0
3856,6797,6798,141190,2997.87,0,2997.87,0,3,0
4489,7881,7882,141250,5024.28,2,5024.28,2,1,0
3886,6848,6849,141370,226.4,0,226.4,0,1,0
2278,4068,4069,141430,756.85,1,756.85,1,1,0
4860,8521,8522,141670,2841.57,0,2841.57,0,2,0
283,515,516,141790,4997140.96,8,4997140.96,8,2,0
3902,6878,6879,141970,689.29,12,689.29,12,2,0
1510,2715,2716,142090,4728.19,4,4728.19,4,2,0
4681,8216,8217,142090,2709.68,13,2709.68,13,3,0
5160,9044,9044,142510,136.23,11,17.36,0,0,0
1552,70,2788,142630,882.88,1,882.88,1,2,0
1155,2088,2089,142870,2354.41,1,2354.41,1,0,0
2290,4089,4090,143050,1794.69,1,1794.69,1,2,0
3602,6359,6360,143110,24.34,0,24.34,0,0,0
3680,6497,6498,143170,22.51,1,22.51,1,2,0
4577,8032,8033,143230,328.59,1,328.59,1,2,0
2868,353,5108,143410,407.44,9,407.44,9,2,0
672,1222,1223,143530,47923.03,0,47923.03,0,0,0
2483,4434,4435,143530,85674.04,2,85674.04,2,1,0
5094,8929,8930,143650,1442.78,0,1442.78,0,0,0
2403,1437,4290,143710,430.3,6,430.3,6,1,0
2448,4370,4371,143770,15.43,5,15.43,5,2,0
3117,5531,5532,143830,263.0,0,263.0,0,1,0
494,896,897,144010,2876.63,0,2876.63,0,2,0
4338,7619,3586,144130,413.77,1,413.77,1,0,0
4587,8051,8052,144250,5.723659,10,5.723659,10,6,0
3826,6752,6753,144250,367.39,1,367.39,1,2,0
727,1318,1318,144310,118.06,4,152.5,1,0,0
1821,3268,3269,144370,267.84,4,267.84,4,2,0
4731,8300,8301,144490,77754.54,1,77754.54,1,0,0
2036,3650,3651,144490,1420.37,4,1420.37,4,2,0
3934,6933,6933,144670,248.44,11,37.09,1,0,0
1501,2699,2700,144730,12179.66,0,12179.66,0,0,0
3222,5707,5708,144850,637953.78,1,637953.78,1,2,0
4348,7634,7635,145090,4711.06,0,4711.06,0,2,0
4427,7773,7774,145150,927.62,1,927.62,1,3,0
1505,2707,2708,145210,188.75,0,188.75,0,1,0
4233,7437,7438,145210,215.37,1,215.37,1,3,0
2676,4667,4772,145330,50859.79,1,50859.79,1,1,0
2477,4422,4423,145390,1676.11,2,1676.11,2,2,0
3228,5717,5718,145450,348934.9,2,348934.9,2,2,0
3179,5638,5639,145630,29.83,1,29.83,1,0,0
3812,6728,6729,145690,77.19,2,77.19,2,3,0
1442,2596,2597,145690,290229.48,7,290229.48,7,1,0
3264,5780,5781,145750,7193.09,14,7193.09,14,2,0
1130,2043,2044,145810,85076.63,1,85076.63,1,2,0
1723,3092,3093,145810,304.51,2,304.51,2,2,0
914,1651,1652,145990,39031.93,7,39031.93,7,2,0
99,186,187,146050,402.88,1,402.88,1,4,0
4162,7322,7323,146230,291.12,1,291.12,1,1,0
4706,8258,8259,146230,105.96,1,105.96,1,2,0
3746,6614,6615,146230,1525982.06,8,1525982.06,8,2,0
3102,5506,5507,146290,278.31,1,278.31,1,3,0
4614,8101,8102,146530,21194.19,11,21194.19,11,0,0
3159,5602,5603,146650,173.33,4,173.33,4,0,0
4118,7248,7249,146710,1124.87,6,1124.87,6,3,0
1295,2337,2338,146770,366.27,1,366.27,1,0,0
3008,5338,5339,146770,299.71,1,299.71,1,2,0
3426,6062,6063,146770,2705395.83,0,2705395.83,0,2,0
1298,2342,2343,146890,151631.69,5,151631.69,5,0,0
4538,7963,7964,147010,2016.78,0,2016.78,0,0,0
1629,2923,2924,147130,53524.76,6,53524.76,6,2,0
2815,5016,5017,147130,3786.51,1,3786.51,1,3,0
1882,3377,3378,147190,4454777.53,1,4454777.53,1,2,0
775,1402,1403,147310,24774.8,5,24774.8,5,3,0
770,1392,1393,147310,369.98,1,369.98,1,2,0
57,105,106,147370,132.16,1,132.16,1,2,0
3825,6750,6751,147610,1280.04,2,1280.04,2,0,0
856,1552,1553,147610,4409.12,1,4409.12,1,2,0
3472,6139,6140,147610,915.8,0,915.8,0,3,0
5014,8786,8787,147610,8199450.33,0,8199450.33,0,2,0
1181,2137,2138,147670,149459.64,1,149459.64,1,2,0
5067,8883,8884,147670,26.85,0,26.85,0,0,0
2675,271,4771,147730,144272.73,7,144272.73,7,2,0
1534,2756,2757,147790,210.43,1,210.43,1,2,0
2863,5099,5100,147910,3110.22,1,3110.22,1,2,0
5162,18,9046,147910,1508.25,0,1508.25,0,2,0
379,689,690,148150,114715.59,1,114715.59,1,2,0
533,967,968,148150,13663.6,1,13663.6,1,3,0
652,1185,1186,148210,182564.94,14,182564.94,14,0,0
247,18,451,148330,2711.63,0,2711.63,0,3,0
3496,6178,6179,148510,25523131.34,1,25523131.34,1,1,0
2408,4299,4300,148630,1376.3,5,1376.3,5,2,0
3862,6805,6806,148990,1037557.26,8,1037557.26,8,3,0
7,0,3,148990,24134.09,0,24134.09,0,0,1
2699,2528,3282,149050,134426.84,11,134426.84,11,3,0
1685,3024,3025,149170,24.0,1,24.0,1,0,0
2176,3892,3893,149230,120.09,0,120.09,0,3,0
8,4,5,149290,1413.09,1,1413.09,1,0,1
893,1618,1619,149290,578.65,11,578.65,11,1,0
2005,3596,3597,149530,151128.81,1,151128.81,1,1,0
927,1674,1675,149830,11826.44,2,11826.44,2,2,0
2343,70,4182,149830,10942.63,1,10942.63,1,3,0
1081,1953,1954,149890,49.15,0,49.15,0,3,0
2582,4609,4610,150130,180.07,2,180.07,2,1,0
1776,3190,3191,150430,8971.21,2,8971.21,2,3,0
1539,2766,2767,150430,1531.23,1,1531.23,1,1,0
192,353,354,150670,928680.42,9,928680.42,9,1,0
4364,7661,7662,150850,172951.45,3,172951.45,3,4,0
1088,1965,1966,150850,2823.12,11,2823.12,11,0,0
3289,5824,5825,150850,12097.08,9,12097.08,9,0,0
3811,6726,6727,150910,135.32,5,135.32,5,2,0
3192,5659,5660,151090,10603.74,1,10603.74,1,0,0
591,1070,1071,151090,3118.51,13,3118.51,13,2,0
2254,4028,4029,151090,262.22,13,262.22,13,4,0
2594,4630,2858,151090,12219.22,1,12219.22,1,2,0
3034,845,5386,151210,179.22,5,179.22,5,2,0
2604,18,4647,151330,2425.03,0,2425.03,0,3,0
1701,3052,3053,151450,251.39,0,251.39,0,1,0
403,734,735,151570,127.26,1,127.26,1,2,0
2226,3978,3979,151630,67.1,9,67.1,9,2,0
2607,4651,4652,151630,111580.15,8,111580.15,8,2,0
1083,1957,1958,151690,1359.09,6,1359.09,6,3,0
2807,5000,5001,151750,9431.45,0,9431.45,0,2,0
1842,3306,3307,151750,1225675.72,1,1225675.72,1,2,0
1499,2695,2696,152050,34487.46,1,34487.46,1,0,0
26,47,48,152470,6009349.68,2,6009349.68,2,2,0
